stations_id,stationsname,bundesland,mess_datum,mess_datum_beginn,mess_datum_ende,bedeckungsgrad,lufttemperatur,lufttemperatur_max,lufttemperatur_min,windstaerke,sonnenscheindauer,windspitze,lufttemperatur_absmax,lufttemperatur_absmin,niederschlagshoehe,niederschlagshoehe_max,schneehoehe_neu,schneehoehe,sturm_6bft,sturm_8bft,gewitter,glatteis,graupel,hagel,nebel,tau,stationshoehe,geobreite,geolaenge
183,Arkona,Mecklenburg-Vorpommern,1943-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1943-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1944-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1944-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1947-01-15,NA,NA,NA,7.4,9.83,5.05,NA,NA,NA,28.9,-16.9,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1947-01-15,NA,NA,NA,7.4,9.83,5.05,NA,NA,NA,28.9,-16.9,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1948-01-15,NA,NA,NA,8.53,10.8,6.38,NA,NA,NA,28,-6.7,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1948-01-15,NA,NA,NA,8.53,10.8,6.38,NA,NA,NA,28,-6.7,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1949-01-15,NA,NA,NA,8.87,11.17,6.79,NA,NA,NA,25,-4.8,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1949-01-15,NA,NA,NA,8.87,11.17,6.79,NA,NA,NA,25,-4.8,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1950-01-15,NA,NA,NA,8.2,10.49,6.11,NA,NA,NA,26.8,-8.4,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1950-01-15,NA,NA,NA,8.2,10.49,6.11,NA,NA,NA,26.8,-8.4,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1951-01-15,19510101,19511231,5.53,8.28,10.49,6.07,3.74,NA,NA,27.1,-6.8,592,26.5,NA,136,127,36,19,0,1,1,44,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1951-01-15,19510101,19511231,5.53,8.28,10.49,6.07,3.74,NA,NA,27.1,-6.8,592,26.5,NA,136,127,36,19,0,1,1,44,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1952-01-15,19520101,19521231,5.96,7.32,9.71,4.91,3.83,1838.5,NA,28.3,-7.3,711.8,33.6,NA,102,159,25,16,0,19,7,58,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1952-01-15,19520101,19521231,5.96,7.32,9.71,4.91,3.83,1838.5,NA,28.3,-7.3,711.8,33.6,NA,102,159,25,16,0,19,7,58,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1953-01-15,19530101,19531231,5.38,8.7,11.07,6.15,3.75,2074.5,NA,27.9,-13.3,425.5,34.1,NA,164,125,43,25,0,9,4,81,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1953-01-15,19530101,19531231,5.38,8.7,11.07,6.15,3.75,2074.5,NA,27.9,-13.3,425.5,34.1,NA,164,125,43,25,0,9,4,81,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1954-01-15,19540101,19541231,5.58,7.16,9.52,4.78,3.97,1693.2,NA,24.9,-18.9,652.9,46.9,NA,196,112,69,20,0,14,2,78,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1954-01-15,19540101,19541231,5.58,7.16,9.52,4.78,3.97,1693.2,NA,24.9,-18.9,652.9,46.9,NA,196,112,69,20,0,14,2,78,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1955-01-15,19550101,19551231,5.39,7.44,9.69,5.16,3.85,1840.3,NA,24.1,-9.6,687.2,83,NA,198,123,62,20,0,23,4,80,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1955-01-15,19550101,19551231,5.39,7.44,9.69,5.16,3.85,1840.3,NA,24.1,-9.6,687.2,83,NA,198,123,62,20,0,23,4,80,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1956-01-15,19560101,19561231,5.32,6.66,8.8,4.48,4.08,1786,NA,22.4,-17.2,559.5,25.9,NA,496,116,89,19,0,10,3,46,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1956-01-15,19560101,19561231,5.32,6.66,8.8,4.48,4.08,1786,NA,22.4,-17.2,559.5,25.9,NA,496,116,89,19,0,10,3,46,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1957-01-15,19570101,19571231,5.32,8.06,10.42,5.89,3.78,1723.9,NA,27.6,-9,552.1,45.8,NA,20,106,61,25,0,11,0,65,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1957-01-15,19570101,19571231,5.32,8.06,10.42,5.89,3.78,1723.9,NA,27.6,-9,552.1,45.8,NA,20,106,61,25,0,11,0,65,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1958-01-15,19580101,19581231,5.52,7.45,9.91,5.38,3.67,1695.4,NA,25.6,-8.9,612.3,32.4,NA,141,117,46,28,0,13,2,78,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1958-01-15,19580101,19581231,5.52,7.45,9.91,5.38,3.67,1695.4,NA,25.6,-8.9,612.3,32.4,NA,141,117,46,28,0,13,2,78,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1959-01-15,19590101,19591231,4.99,8.79,11.25,6.54,3.45,2095.7,NA,27.9,-6.3,478.9,73.5,NA,74,97,36,17,0,10,1,66,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1959-01-15,19590101,19591231,4.99,8.79,11.25,6.54,3.45,2095.7,NA,27.9,-6.3,478.9,73.5,NA,74,97,36,17,0,10,1,66,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1960-01-15,19600101,19601231,5.47,7.73,9.98,5.8,3.56,1782.3,NA,25,-10.8,830.5,61.2,NA,116,116,19,20,0,13,0,61,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1960-01-15,19600101,19601231,5.47,7.73,9.98,5.8,3.56,1782.3,NA,25,-10.8,830.5,61.2,NA,116,116,19,20,0,13,0,61,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1961-01-15,19610101,19611231,5.17,8.6,10.9,6.31,3.88,1857.8,NA,28.4,-13.7,482.3,49.3,19,42,123,38,20,0,18,4,61,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1961-01-15,19610101,19611231,5.17,8.6,10.9,6.31,3.88,1857.8,NA,28.4,-13.7,482.3,49.3,19,42,123,38,20,0,18,4,61,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1962-01-15,19620101,19621231,5.43,7.06,9.26,4.86,4.05,1764.8,NA,23.4,-8.8,467.8,22.3,57,107,137,47,14,0,18,1,69,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1962-01-15,19620101,19621231,5.43,7.06,9.26,4.86,4.05,1764.8,NA,23.4,-8.8,467.8,22.3,57,107,137,47,14,0,18,1,69,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1963-01-15,19630101,19631231,5.26,6.98,9.52,4.59,3.52,1871.3,NA,26.1,-16.6,534.7,28.7,NA,280,106,20,21,0,18,1,75,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1963-01-15,19630101,19631231,5.26,6.98,9.52,4.59,3.52,1871.3,NA,26.1,-16.6,534.7,28.7,NA,280,106,20,21,0,18,1,75,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1964-01-15,19640101,19641231,5.17,7.83,10.22,5.55,3.67,1847.1,NA,30.1,-7.5,398.2,23.1,NA,101,118,30,18,0,16,2,58,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1964-01-15,19640101,19641231,5.17,7.83,10.22,5.55,3.67,1847.1,NA,30.1,-7.5,398.2,23.1,NA,101,118,30,18,0,16,2,58,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1965-01-15,19650101,19651231,5.32,7.19,9.53,5.11,3.96,1713.9,NA,24.3,-9.4,652.4,45.6,NA,470,134,45,15,0,17,0,57,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1965-01-15,19650101,19651231,5.32,7.19,9.53,5.11,3.96,1713.9,NA,24.3,-9.4,652.4,45.6,NA,470,134,45,15,0,17,0,57,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1966-01-15,19660101,19661231,5.64,7.53,9.92,5.36,4.34,1685.6,NA,27.2,-10.5,592.5,32.6,NA,131,138,64,15,0,17,2,69,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1966-01-15,19660101,19661231,5.64,7.53,9.92,5.36,4.34,1685.6,NA,27.2,-10.5,592.5,32.6,NA,131,138,64,15,0,17,2,69,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1967-01-15,19670101,19671231,NA,8.71,11.14,6.37,3.64,1865.7,NA,27,-5.4,575.6,25.1,36,64,100,26,25,6,16,1,45,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1967-01-15,19670101,19671231,NA,8.71,11.14,6.37,3.64,1865.7,NA,27,-5.4,575.6,25.1,36,64,100,26,25,6,16,1,45,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1968-01-15,19680101,19681231,NA,8.15,10.53,6.03,3.45,1939.2,NA,24.4,-10.3,593.3,26.1,40,142,97,13,33,12,11,0,50,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1968-01-15,19680101,19681231,NA,8.15,10.53,6.03,3.45,1939.2,NA,24.4,-10.3,593.3,26.1,40,142,97,13,33,12,11,0,50,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1969-01-15,19690101,19691231,NA,7.25,9.82,5.18,4.02,1922,NA,24.8,-10.2,424.1,32.1,53,205,117,72,15,29,15,1,60,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1969-01-15,19690101,19691231,NA,7.25,9.82,5.18,4.02,1922,NA,24.8,-10.2,424.1,32.1,53,205,117,72,15,29,15,1,60,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1970-01-15,19700101,19701231,NA,6.95,9.33,4.71,3.77,1789.2,NA,25,-12.7,572.1,26.5,115,401,118,54,8,28,17,0,52,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1970-01-15,19700101,19701231,NA,6.95,9.33,4.71,3.77,1789.2,NA,25,-12.7,572.1,26.5,115,401,118,54,8,28,17,0,52,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1971-01-15,19710101,19711231,NA,8.1,10.54,5.89,4.07,1831.6,NA,27.5,-12.8,331.3,18.5,11,48,144,82,14,4,2,1,56,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1971-01-15,19710101,19711231,NA,8.1,10.54,5.89,4.07,1831.6,NA,27.5,-12.8,331.3,18.5,11,48,144,82,14,4,2,1,56,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1972-01-15,19720101,19721231,NA,7.71,10.2,5.72,3.83,1736.9,NA,24.4,-13,474.8,29.2,8,38,152,41,24,0,13,0,53,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1972-01-15,19720101,19721231,NA,7.71,10.2,5.72,3.83,1736.9,NA,24.4,-13,474.8,29.2,8,38,152,41,24,0,13,0,53,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1973-01-15,19730101,19731231,4.84,8.42,10.93,6.07,4.02,2038.3,NA,28.7,-7.6,484.8,44.2,30,69,147,61,14,10,20,1,64,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1973-01-15,19730101,19731231,4.84,8.42,10.93,6.07,4.02,2038.3,NA,28.7,-7.6,484.8,44.2,30,69,147,61,14,10,20,1,64,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1974-01-15,19740101,19741231,5.19,8.38,10.94,6.29,4.23,1810.7,NA,31.3,-3,567.7,25.6,6,6,169,82,11,2,12,2,48,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1974-01-15,19740101,19741231,5.19,8.38,10.94,6.29,4.23,1810.7,NA,31.3,-3,567.7,25.6,6,6,169,82,11,2,12,2,48,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1975-01-15,19750101,19751231,4.59,8.92,11.35,6.88,4.16,2087.8,NA,28.6,-4.1,441.1,25.3,7,7,148,73,17,2,15,3,51,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1975-01-15,19750101,19751231,4.59,8.92,11.35,6.88,4.16,2087.8,NA,28.6,-4.1,441.1,25.3,7,7,148,73,17,2,15,3,51,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1976-01-15,19760101,19761231,4.93,7.98,10.58,5.88,4.18,1924.5,NA,27.9,-7.4,373.4,35.4,44,94,160,72,12,22,14,0,43,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1976-01-15,19760101,19761231,4.93,7.98,10.58,5.88,4.18,1924.5,NA,27.9,-7.4,373.4,35.4,44,94,160,72,12,22,14,0,43,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1977-01-15,19770101,19771231,5.59,8.04,10.5,5.99,4.15,1649,NA,22,-4.2,610.6,39,34,54,171,60,19,24,12,2,75,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1977-01-15,19770101,19771231,5.59,8.04,10.5,5.99,4.15,1649,NA,22,-4.2,610.6,39,34,54,171,60,19,24,12,2,75,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1978-01-15,19780101,19781231,5.55,7.47,9.99,5.36,4.14,1650.2,NA,24.8,-9.9,478.8,19.7,49,156,130,87,15,42,13,0,61,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1978-01-15,19780101,19781231,5.55,7.47,9.99,5.36,4.14,1650.2,NA,24.8,-9.9,478.8,19.7,49,156,130,87,15,42,13,0,61,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1979-01-15,19790101,19791231,5.19,6.85,9.5,4.48,4.24,1710.6,NA,23.7,-10.8,526.9,48,54,322,169,52,16,75,13,0,64,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1979-01-15,19790101,19791231,5.19,6.85,9.5,4.48,4.24,1710.6,NA,23.7,-10.8,526.9,48,54,322,169,52,16,75,13,0,64,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1980-01-15,19800101,19801231,5.37,7.05,9.26,4.85,4.02,1646.3,NA,22.2,-11.6,597.3,33.6,NA,216,147,22,15,57,18,1,68,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1980-01-15,19800101,19801231,5.37,7.05,9.26,4.85,4.02,1646.3,NA,22.2,-11.6,597.3,33.6,NA,216,147,22,15,57,18,1,68,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1981-01-15,19810101,19811231,5.46,7.76,10.17,5.55,4.03,1696.2,NA,23.5,-9.3,618.3,29.1,74,371,153,39,15,52,26,0,61,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1981-01-15,19810101,19811231,5.46,7.76,10.17,5.55,4.03,1696.2,NA,23.5,-9.3,618.3,29.1,74,371,153,39,15,52,26,0,61,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1982-01-15,19820101,19821231,4.67,8.42,11.15,6.11,3.9,2050.3,NA,26.3,-12.3,397.7,24.6,19,109,157,24,12,21,11,1,82,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1982-01-15,19820101,19821231,4.67,8.42,11.15,6.11,3.9,2050.3,NA,26.3,-12.3,397.7,24.6,19,109,157,24,12,21,11,1,82,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1983-01-15,19830101,19831231,5.24,8.76,11.31,6.48,4.13,1730.6,NA,31.1,-8,566.9,20.3,35,101,147,62,22,26,24,0,65,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1983-01-15,19830101,19831231,5.24,8.76,11.31,6.48,4.13,1730.6,NA,31.1,-8,566.9,20.3,35,101,147,62,22,26,24,0,65,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1984-01-15,19840101,19841231,5.42,7.9,10.17,5.9,4.19,1608.2,35,24.9,-5.2,584.1,35.4,34,69,158,41,12,23,16,1,70,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1984-01-15,19840101,19841231,5.42,7.9,10.17,5.9,4.19,1608.2,35,24.9,-5.2,584.1,35.4,34,69,158,41,12,23,16,1,70,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1985-01-15,19850101,19851231,5.5,6.76,9.39,4.51,3.94,1592.3,35,25.7,-17,561.2,16.9,96,449,134,36,20,84,33,4,84,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1985-01-15,19850101,19851231,5.5,6.76,9.39,4.51,3.94,1592.3,35,25.7,-17,561.2,16.9,96,449,134,36,20,84,33,4,84,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1986-01-15,19860101,19861231,5.23,7.25,9.75,4.98,4.14,1776.2,34,27,-14,559.3,28.5,83,338,162,37,22,49,23,1,61,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1986-01-15,19860101,19861231,5.23,7.25,9.75,4.98,4.14,1776.2,34,27,-14,559.3,28.5,83,338,162,37,22,49,23,1,61,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1987-01-15,19870101,19871231,5.46,6.72,9.27,4.54,4.07,1591.7,36,28.1,-14.2,546.4,48.2,81,385,150,38,17,76,17,0,100,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1987-01-15,19870101,19871231,5.46,6.72,9.27,4.54,4.07,1591.7,36,28.1,-14.2,546.4,48.2,81,385,150,38,17,76,17,0,100,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1988-01-15,19880101,19881231,5.24,8.46,11.14,6.3,4.35,NA,NA,25.9,-5.5,547.7,15.6,26,28,174,56,28,19,23,1,64,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1988-01-15,19880101,19881231,5.24,8.46,11.14,6.3,4.35,NA,NA,25.9,-5.5,547.7,15.6,26,28,174,56,28,19,23,1,64,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1989-01-15,19890101,19891231,4.88,9.77,12.41,7.27,4.39,2101.8,NA,27.8,-4.8,496.4,43.8,2,2,167,65,17,6,16,4,47,0,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1989-01-15,19890101,19891231,4.88,9.77,12.41,7.27,4.39,2101.8,NA,27.8,-4.8,496.4,43.8,2,2,167,65,17,6,16,4,47,0,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1990-01-15,19900101,19901231,5.06,9.76,12.18,7.61,NA,1893.6,NA,28.9,-2.8,566.8,23.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1990-01-15,19900101,19901231,5.06,9.76,12.18,7.61,NA,1893.6,NA,28.9,-2.8,566.8,23.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1991-01-15,19910101,19911231,5.1,8.18,10.78,5.98,4.31,NA,36,28.3,-7.3,580,37,21,97,169,47,15,9,19,0,46,215,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1991-01-15,19910101,19911231,5.1,8.18,10.78,5.98,4.31,NA,36,28.3,-7.3,580,37,21,97,169,47,15,9,19,0,46,215,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1992-01-15,19920101,19921231,4.99,8.96,11.26,6.77,4.4,2033.3,NA,29.3,-7.8,530.6,35.7,10,12,179,56,17,5,18,1,48,193,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1992-01-15,19920101,19921231,4.99,8.96,11.26,6.77,4.4,2033.3,NA,29.3,-7.8,530.6,35.7,10,12,179,56,17,5,18,1,48,193,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1993-01-15,19930101,19931231,5.51,7.8,10.07,5.77,4.46,1761.9,45.8,24.5,-8.5,559.3,35,11,32,168,73,25,20,20,1,46,193,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1993-01-15,19930101,19931231,5.51,7.8,10.07,5.77,4.46,1761.9,45.8,24.5,-8.5,559.3,35,11,32,168,73,25,20,20,1,46,193,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1994-01-15,19940101,19941231,5.15,8.65,10.88,6.56,4.4,1958,30.9,27.3,-6.9,556.7,29.3,38,69,167,73,18,9,23,2,44,216,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1994-01-15,19940101,19941231,5.15,8.65,10.88,6.56,4.4,1958,30.9,27.3,-6.9,556.7,29.3,38,69,167,73,18,9,23,2,44,216,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1995-01-15,19950101,19951231,5.07,8.5,10.95,6.27,4.38,2024.3,44.2,30.2,-11,425.7,25.3,29,55,160,61,17,20,34,1,44,209,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1995-01-15,19950101,19951231,5.07,8.5,10.95,6.27,4.38,2024.3,44.2,30.2,-11,425.7,25.3,29,55,160,61,17,20,34,1,44,209,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1996-01-15,19960101,19961231,5.42,6.98,9.22,4.95,4.19,1813.6,35.5,26.3,-11.1,483.4,37.3,52,228,171,47,18,42,40,1,65,179,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1996-01-15,19960101,19961231,5.42,6.98,9.22,4.95,4.19,1813.6,35.5,26.3,-11.1,483.4,37.3,52,228,171,47,18,42,40,1,65,179,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1997-01-15,19970101,19971231,5.09,8.72,11.1,6.52,4.29,2042.3,32.4,27.8,-9.6,460,29.5,9,45,148,51,27,9,28,1,64,213,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1997-01-15,19970101,19971231,5.09,8.72,11.1,6.52,4.29,2042.3,32.4,27.8,-9.6,460,29.5,9,45,148,51,27,9,28,1,64,213,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1998-01-15,19980101,19981231,5.84,8.24,10.55,6.18,4.44,1676.6,32.4,26.3,-12.8,643,29.9,15,56,179,56,28,12,35,1,57,218,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1998-01-15,19980101,19981231,5.84,8.24,10.55,6.18,4.44,1676.6,32.4,26.3,-12.8,643,29.9,15,56,179,56,28,12,35,1,57,218,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,1999-01-15,19990101,19991231,5.2,8.98,11.44,6.78,4.16,1933.7,NA,24.5,-7.8,673,28.4,37,100,169,31,26,24,32,1,58,248,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,1999-01-15,19990101,19991231,5.2,8.98,11.44,6.78,4.16,1933.7,NA,24.5,-7.8,673,28.4,37,100,169,31,26,24,32,1,58,248,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,2000-01-15,20000101,20001231,5.38,9.35,11.67,7.29,4.25,1868.2,36,30.6,-6,440,13.7,14,35,178,35,18,7,17,2,47,276,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,2000-01-15,20000101,20001231,5.38,9.35,11.67,7.29,4.25,1868.2,36,30.6,-6,440,13.7,14,35,178,35,18,7,17,2,47,276,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,2001-01-15,20010101,20011231,5.54,8.69,11,6.51,4.14,1816.6,NA,30.6,-6.7,561.2,30.5,59,126,163,36,23,25,31,0,47,223,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,2001-01-15,20010101,20011231,5.54,8.69,11,6.51,4.14,1816.6,NA,30.6,-6.7,561.2,30.5,59,126,163,36,23,25,31,0,47,223,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,2002-01-15,20020101,20021231,5.55,9.38,11.53,7.3,4.42,1846.3,36.3,26,-6.9,615.7,30.2,8,14,166,50,25,24,17,0,50,198,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,2002-01-15,20020101,20021231,5.55,9.38,11.53,7.3,4.42,1846.3,36.3,26,-6.9,615.7,30.2,8,14,166,50,25,24,17,0,50,198,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,2003-01-15,20030101,20031231,4.95,8.88,11.23,6.68,4.11,2175.9,29.1,27.2,-8.9,458.4,29.8,41,201,152,36,13,25,22,1,44,221,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,2003-01-15,20030101,20031231,4.95,8.88,11.23,6.68,4.11,2175.9,29.1,27.2,-8.9,458.4,29.8,41,201,152,36,13,25,22,1,44,221,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,2004-01-15,20040101,20041231,5.48,8.64,10.87,6.49,4.33,1887,38.7,25.1,-7.9,563.9,33.3,26,41,185,36,24,31,27,0,55,259,42,54.6791,13.4344
183,Arkona,Mecklenburg-Vorpommern,2004-01-15,20040101,20041231,5.48,8.64,10.87,6.49,4.33,1887,38.7,25.1,-7.9,563.9,33.3,26,41,185,36,24,31,27,0,55,259,42,54.6792,13.4343
183,Arkona,Mecklenburg-Vorpommern,2005-01-15,20050101,20051231,4.99,8.89,11.19,6.66,4.25,2146,35.1,28.6,-4.8,474.4,20.5,77,233,157,45,22,43,31,1,40,250,42,54.6791,13.4344
